,Station Name,Station ID,Number of Customers,Average Trip Duration (min),Latitude,Longitude,Year
1968,India St & Manhattan Ave,3115.0,12689,831.5808180313658,40.73232194000956,-73.95508580000494,2017
1969,India St & West St,3469.0,3910,990.2355498721228,40.731814017208904,-73.95995020866394,2017
1970,"Industry City, Building 1 Basement",3245.0,403,1622.7543424317619,40.655949177839375,-74.00835871696472,2017
1971,JSQ Don't Use,3215.0,8,522.625,0.0,0.0,2017
1972,Jackson Ave & 46 Rd,3121.0,5110,1088.9602739726026,40.7452476799972,-73.94733276000795,2017
1973,Jackson St & Leonard St,3456.0,2540,790.5409448818898,40.71638031973379,-73.94821286201476,2017
1974,Jay St & Tech Pl,392.0,17990,1305.8112284602557,40.69506499998783,-73.98716700000186,2017
1975,John St & William St,376.0,22725,955.6073927392739,40.708621439991326,-74.00722155999419,2017
1976,Johnson St & Gold St,261.0,12463,962.5080638690524,40.694748810011944,-73.9836246400109,2017
1977,Kane St & Clinton St,3308.0,9906,714.73682616596,40.68617579999148,-73.99645295001595,2017
1978,Kent Ave & N 7 St,3016.0,35633,1196.5158981842674,40.720367752963696,-73.96165072917937,2017
1979,Kent Ave & S 11 St,282.0,16169,1069.0200383449812,40.707644944186356,-73.96841526031494,2017
1980,Kingston Ave & Herkimer St,3041.0,4360,11243.789678899082,40.67890679000132,-73.94142771000041,2017
1981,Kosciuszko St & Nostrand Ave,3056.0,4859,1490.4729368182755,40.69072549000467,-73.95133464999303,2017
1982,Kosciuszko St & Tompkins Ave,3057.0,5250,2758.7788571428573,40.691282579997164,-73.94524159999881,2017
1983,LPI Facility,3248.0,2,714.5,0.0,0.0,2017
1984,LaGuardia Pl & W 3 St,161.0,48793,836.878138257537,40.72917025000716,-73.99810231007983,2017
1985,Lafayette Ave & Classon Ave,364.0,10390,1274.0376323387873,40.6890044300065,-73.96023853999468,2017
1986,Lafayette Ave & Fort Greene Pl,274.0,12996,1170.6601261926746,40.68691864999781,-73.97668199998506,2017
1987,Lafayette Ave & St James Pl,399.0,12750,772.6275294117647,40.688515339991824,-73.96476280001622,2017
1988,Lafayette St & E 8 St,293.0,68375,721.850281535649,40.73020660533952,-73.99102628231049,2017
1989,Lafayette St & Jersey St,3427.0,55486,876.0166348268032,40.72430527252729,-73.99600982666016,2017
1990,Laight St & Hudson St,248.0,10325,919.2812590799032,40.72185378999351,-74.00771778999614,2017
1991,Lawrence St & Willoughby St,323.0,21153,2042.2580248664492,40.69236177998498,-73.98631745997531,2017
1992,Lefferts Pl & Franklin Ave,396.0,10514,1843.9560585885486,40.68034242299053,-73.95576893921475,2017
1993,Lenox Ave & W 111 St,3521.0,3542,1611.8853754940712,40.79878589999882,-73.95230000000308,2017
1994,Lenox Ave & W 115 St,3509.0,2857,1043.0763038151908,40.801193899999106,-73.95007389999905,2017
1995,Lenox Ave & W 126 St,3518.0,2875,3410.7130434782607,40.80844199999793,-73.94520869999721,2017
1996,Lenox Ave & W 130 St,3529.0,2251,4731.434917814305,40.81079220000117,-73.94306809999671,2017
1997,Leonard St & Boerum St,3072.0,4146,2318.3726483357455,40.70583339000321,-73.9464457799961,2017
1998,Leonard St & Church St,320.0,23129,866.9330278005966,40.717570999988496,-74.00554900003942,2017
1999,Leonard St & Maujer St,3454.0,7659,884.4702963833398,40.71036854235021,-73.94705951213838,2017
2000,Lewis Ave & Decatur St,3043.0,3167,4618.260498894853,40.681459800002074,-73.9349029999947,2017
2001,Lewis Ave & Kosciuszko St,3058.0,4790,9322.920668058456,40.692370739998445,-73.93705428000061,2017
2002,Lewis Ave & Madison St,3052.0,6322,9017.164188547928,40.68631200000377,-73.93577500000686,2017
2003,Lexington Ave & Classon Ave,120.0,7918,920.4616064662794,40.68676792999505,-73.95928168000565,2017
2004,Lexington Ave & E 111 St,3502.0,1187,657.1095197978096,40.79541210000022,-73.94412319999971,2017
2005,Lexington Ave & E 120 St,3506.0,329,1284.9787234042553,40.8013066000002,-73.93981669999995,2017
2006,Lexington Ave & E 127 St,3505.0,107,1086.6635514018692,40.805726000000014,-73.93632199999979,2017
2007,Lexington Ave & E 24 St,537.0,53094,725.2282178777263,40.74025878002313,-73.984092140074,2017
2008,Lexington Ave & E 29 St,540.0,40166,723.9734601404173,40.74311555379413,-73.98215353488922,2017
2009,Lexington Ave & E 63 St,3155.0,13228,955.7072875718173,40.764400230008874,-73.96648976998992,2017
2010,Liberty St & Broadway,195.0,34436,1239.8744918108955,40.70905623002365,-74.01043382003807,2017
2011,Lincoln Pl & Classon Ave,3582.0,552,1224.5561594202898,40.67216829999969,-73.96089999999894,2017
2012,Lispenard St & Broadway,257.0,31803,846.4637298368078,40.719392259998784,-74.00247213994606,2017
2013,Little West St & 1 Pl,2008.0,47865,1245.9788989867336,40.70569253997301,-74.01677684998312,2017
2014,Lorimer St & Broadway,3069.0,3615,2028.4293222683264,40.70411791000253,-73.94818594999549,2017
2015,MacDougal St & Prince St,128.0,54445,862.1937919000826,40.72710258001203,-74.0029708799273,2017
2016,MacDougal St & Washington Sq,252.0,30686,820.7552629863782,40.732263979986094,-73.99852205000073,2017
2017,Macon St & Nostrand Ave,437.0,13538,3632.28482789186,40.6809833854092,-73.95004797587933,2017
2018,Madison Ave & E 120 St,3503.0,668,1089.187125748503,40.80295000000027,-73.94295399999888,2017
2019,Madison Ave & E 82 St,3362.0,15270,1164.150360183366,40.77813140000202,-73.96069399000523,2017
2020,Madison Ave & E 99 St,3345.0,7043,1053.1608689478915,40.78948541553372,-73.9524292945862,2017
2021,Madison St & Clinton St,340.0,14254,906.8350638417286,40.71269041999315,-73.98776322999183,2017
2022,Madison St & Montgomery St,291.0,14588,902.2115437345764,40.71312600000713,-73.9848439999882,2017
2023,Maiden Ln & Pearl St,264.0,18934,1041.4377838808493,40.7070645600026,-74.00731852999891,2017
2024,Marcus Garvey Blvd & Macon St,3046.0,4449,6966.788941335131,40.68260099999979,-73.93803700000865,2017
2025,Marcy Ave & Lafayette Ave,3053.0,3000,2250.6856666666667,40.690081499998094,-73.94791499999752,2017
2026,Market St & Cherry St,408.0,13972,1078.0945462353277,40.71076227999654,-73.99400397998257,2017
2027,McGuinness Blvd & Eagle St,3118.0,11595,820.9133247089262,40.73554999999537,-73.95284000001294,2017
2028,McKibbin St & Manhattan Ave,3070.0,4002,2333.9932533733136,40.705109180000115,-73.94407278999918,2017
2029,Mercer St & Bleecker St,3260.0,42977,799.9882960653373,40.727063633498055,-73.99662137031554,2017
2030,Mercer St & Spring St,303.0,29642,1272.6883476148707,40.72362737999943,-73.99949600996257,2017
2031,Meserole Ave & Manhattan Ave,3110.0,15480,667.9168604651163,40.72708583999632,-73.95299117000395,2017
2032,Metropolitan Ave & Bedford Ave,539.0,32059,1183.5387254749057,40.71534824999981,-73.96024115994113,2017
2033,Metropolitan Ave & Meeker Ave,3087.0,12644,1289.8929136349257,40.714133110010096,-73.95234385997526,2017
2034,Milton St & Franklin St,3112.0,24897,846.0593645820782,40.729060000017135,-73.95778999996172,2017
2035,Monroe St & Bedford Ave,344.0,8312,1587.2365255052935,40.685144299995,-73.95380904000704,2017
2036,Monroe St & Classon Ave,289.0,5657,898.620646986035,40.684568299999256,-73.95881080999972,2017
2037,Monroe St & Tompkins Ave,3241.0,5360,1641.078171641791,40.68620299999721,-73.94469400000428,2017
2038,Montgomery St & Franklin Ave OLD,3594.0,264,3189.534090909091,40.666164899999835,-73.95934839999981,2017
2039,Montrose Ave & Bushwick Ave,3074.0,13036,1814.5625958883093,40.70767788000696,-73.9401617100155,2017
2040,Morningside Ave & W 123 St,3540.0,1188,1120.2651515151515,40.80999999999963,-73.95515080000038,2017
2041,Morningside Dr & Amsterdam Ave,3543.0,1,434.0,40.81028506306003,-73.95736455917357,2017
2042,Mott St & Prince St,251.0,43221,859.4144281714907,40.723179579962554,-73.99480012001146,2017
2043,Mt Morris Park W & W 120 St,3535.0,1456,1623.1923076923076,40.804038000000524,-73.94592500000283,2017
2044,Murray St & Greenwich St,3461.0,21227,936.3131389268384,40.7148515052478,-74.01122331619263,2017
2045,Murray St & West St,309.0,30519,1124.306104393984,40.71497870001845,-74.0130119999473,2017
2046,Myrtle Ave & Lewis Ave,3064.0,11440,2946.786625874126,40.69681962998993,-73.93756926000837,2017
2047,Myrtle Ave & Marcy Ave,3062.0,5892,3500.0461642905634,40.69539817000433,-73.94954907999319,2017
2048,Myrtle Ave & St Edwards St,245.0,6299,3339.66375615177,40.69327017999744,-73.97703874000484,2017
2049,N 11 St & Wythe Ave,3103.0,10163,1423.9413558988488,40.7215326700068,-73.95782357000266,2017
2050,N 12 St & Bedford Ave,3101.0,12889,1321.385910466289,40.72079821000533,-73.9548471199878,2017
2051,N 15 St & Wythe Ave,3105.0,6419,1130.4215609908085,40.72405499999886,-73.95573599999024,2017
2052,N 6 St & Bedford Ave,3093.0,33752,805.1867444892155,40.717451689997766,-73.95850938997172,2017
2053,N 8 St & Driggs Ave,3090.0,25288,742.1850680164505,40.71774591997425,-73.95600095997878,2017
2054,NYCBS DEPOT - DELANCEY,3245.0,4,1351.0,40.71644423134479,-73.9823305606842,2017
2055,NYCBS Depot - GOW,3432.0,471,1238.5456475583865,40.66906013501129,-73.99463653564453,2017
2056,NYCBS Depot - PIT,3250.0,16,1431.375,40.71690978045966,-73.98383796215056,2017
2057,NYCBS Depot - RIS,3485.0,13,1398.7692307692307,40.725208,-73.97472400000001,2017
2058,NYCBS Depot - SSP,255.0,172,2530.389534883721,40.64676799999987,-74.01650999999991,2017
2059,NYCBS Depot - STY,3219.0,71,5661.43661971831,40.729193,-73.97665500000006,2017
2060,NYCBS Depot - STY - Garage 4,3468.0,209,1365.0287081339713,40.73038009999987,-73.97475019999959,2017
2061,NYCBS Depot BAL - DYR,3240.0,5,1249.8,40.759030082196055,-73.9938586950302,2017
2062,Nassau Ave & Newell St,3100.0,11163,702.0491803278688,40.724812564395236,-73.94752621650694,2017
2063,Nassau Ave & Russell St,3108.0,13603,786.1261486436815,40.725570000006854,-73.94434000001695,2017
2064,Nassau St & Navy St,144.0,6420,1859.3007788161995,40.69839894999315,-73.98068913999154,2017
2065,Newton Rd & 44 St,3598.0,813,1432.969249692497,40.75957009999937,-73.91426779999931,2017
2066,Newtown Ave & 23 St,3619.0,1017,620.889872173058,40.77136150000024,-73.92461450000069,2017
2067,Norfolk St & Broome St,311.0,23855,848.6957451268078,40.717227400017876,-73.98802084003503,2017
2068,Norman Ave & Leonard St,3476.0,4418,789.7288365776369,40.725769967275156,-73.9507395029068,2017
2069,Norman Ave & Leonard St - 2,3111.0,3581,750.9477799497347,40.72584830000165,-73.95064893000404,2017
2070,Nostrand Ave & Myrtle Ave,3063.0,3142,1941.783895607893,40.695270080002075,-73.9523810799952,2017
2071,Old Fulton St,217.0,29004,1804.130602675493,40.70277158999404,-73.99383604996733,2017
2072,Old Slip & Front St,337.0,15653,1152.4736472241743,40.703799200008596,-74.0083867600135,2017
2073,Pacific St & Bedford Ave,3548.0,671,834.7302533532041,40.67777470000044,-73.95293220000107,2017
2074,Pacific St & Classon Ave,3546.0,570,774.7,40.67919439999975,-73.95879029999941,2017
2075,Pacific St & Nevins St,3412.0,7182,798.9436090225564,40.685376100004106,-73.9830213600062,2017
2076,Park Ave & E 124 St,3507.0,3446,1460.0623911781777,40.80455550000012,-73.93968609999875,2017
2077,Park Ave & Marcus Garvey Blvd,3179.0,3108,7083.692728442728,40.69861700000112,-73.94134200000359,2017
2078,Park Ave & St Edwards St,119.0,2618,2023.875859434683,40.69608941000121,-73.97803415000085,2017
2079,Park Pl & Franklin Ave,3578.0,743,843.9111709286676,40.67418059999983,-73.95649470000137,2017
2080,Park Pl & Vanderbilt Ave,3576.0,2522,726.9536082474227,40.67669999999983,-73.96902399999904,2017
2081,Pearl St & Anchorage Pl,414.0,14566,1215.4461760263628,40.70281857998465,-73.98765761999407,2017
2082,Pearl St & Hanover Square,415.0,20017,1161.1978318429335,40.70471770001283,-74.00926027002669,2017
2083,Peck Slip & Front St,279.0,33359,1283.4140112113673,40.7078729999971,-74.00166999999195,2017
2084,Penn Station Valet - Valet Scan,3450.0,297,671.6599326599327,40.751283600000065,-73.99692449999961,2017
2085,Perry St & Bleecker St,247.0,18581,850.5693450298692,40.73535397998864,-74.00483090998058,2017
2086,Pershing Square North,519.0,135906,856.5398069253749,40.751872999929724,-73.977706000161,2017
2087,Pershing Square South,517.0,43958,801.3853678511306,40.75158099998329,-73.97790999993533,2017
2088,Picnic Point,3479.0,2865,2194.914834205934,40.68512559515173,-74.02535319328308,2017
2089,Pier 40 - Hudson River Park,3256.0,49997,1164.6040362421745,40.72771407779881,-74.01129573583603,2017
2090,Pike St & E Broadway,295.0,22722,796.5922894111434,40.71406667001659,-73.99293910997298,2017
2091,Pike St & Monroe St,331.0,14144,841.9514281674208,40.71173107000396,-73.9919304300274,2017
2092,Pioneer St & Richards St,3342.0,2543,1985.8816358631539,40.677774800001345,-74.00946130000153,2017
2093,Pioneer St & Van Brunt St,3344.0,5910,1158.1776649746193,40.67904300000357,-74.011169000004,2017
2094,Pitt St & Stanton St,400.0,7517,985.805640548091,40.7192608100012,-73.98178024000671,2017
2095,Plaza St West & Flatbush Ave,3418.0,19046,1741.6842906647064,40.675020699981204,-73.97111472999686,2017
2096,Pleasant Ave & E 116 St,3497.0,3225,889.7786046511628,40.794987899997054,-73.93333490000202,2017
2097,Pleasant Ave & E 120 St,3498.0,314,778.9585987261147,40.79747719999982,-73.93118469999996,2017
2098,President St & Henry St,3388.0,6112,828.9075589005236,40.682800300004594,-73.99990419000281,2017
2099,Prospect Park West & 8 St,3300.0,10539,1341.9691621595978,40.665146815343476,-73.97637605667114,2017
2100,Prospect Pl & 6 Ave,3415.0,8475,997.9939823008849,40.67933070000125,-73.97519522999396,2017
2101,Prospect Pl & Underhill Ave,3574.0,1092,855.5531135531136,40.67696940000059,-73.9657900000009,2017
2102,Pulaski St & Marcus Garvey Blvd,3059.0,3269,8573.560721933312,40.69339820000174,-73.93987699999754,2017
2103,Putnam Ave & Nostrand Ave,3048.0,4386,3975.272001823985,40.68401999999671,-73.94977000000507,2017
2104,Putnam Ave & Throop Ave,3050.0,4903,4747.020191719355,40.68515320000005,-73.94111000000905,2017
2105,Queens Plaza North & Crescent St,3129.0,18839,1390.4771484686023,40.75110164998753,-73.94073717000119,2017
2106,Railroad Ave & Kay Ave,2005.0,1520,940.2184210526316,40.70531194000057,-73.97100056000218,2017
2107,Reade St & Broadway,330.0,21289,882.7285452581145,40.714504510014415,-74.0056278899621,2017
2108,Reed St & Van Brunt St,3353.0,5051,1638.4555533557711,40.67478440000341,-74.01612846999991,2017
2109,Richards St & Delavan St,3393.0,2518,892.2009531374107,40.67943269999895,-74.00785041000111,2017
2110,Richardson St & N Henry St,3430.0,9385,900.8935535428876,40.71907891179892,-73.94223690032959,2017
2111,Riverside Blvd & W 67 St,3173.0,25050,1290.7973253493014,40.77750702752422,-73.98888587951659,2017
2112,Riverside Dr & W 104 St,3331.0,12935,1612.3720912253575,40.801343399987786,-73.97114574388343,2017
2113,Riverside Dr & W 72 St,3166.0,24511,1341.6865080984048,40.780577990109556,-73.98562431335448,2017
2114,Riverside Dr & W 78 St,3178.0,15226,1340.5212793905162,40.78414471999476,-73.98362492001105,2017
2115,Riverside Dr & W 82 St,3169.0,16104,1376.566567312469,40.78720868999639,-73.98128127001948,2017
2116,Riverside Dr & W 89 St,3445.0,4564,1412.9373356704646,40.79181171500682,-73.9786022901535,2017
2117,Riverside Dr & W 91 St,3437.0,5405,1532.932469935245,40.793134809870885,-73.97700369358063,2017
2118,Rivington St & Chrystie St,473.0,25956,900.2179072276159,40.72110063000539,-73.99192539998633,2017
2119,Rivington St & Ridge St,349.0,16511,880.0597177639149,40.71850210998954,-73.98329859001608,2017
2120,Roebling St & N 4 St,3085.0,11939,1243.7577686573416,40.7146899999944,-73.95738999999635,2017
2121,Rogers Ave & Sterling St,3604.0,440,5173.038636363636,40.66306190000014,-73.95387459999985,2017
2122,S 3 St & Bedford Ave,481.0,17352,1259.68816274781,40.712604859994855,-73.96264403001327,2017
2123,S 4 St & Rodney St,3080.0,8391,3939.643904183053,40.70934000000117,-73.95607999999558,2017
2124,S 4 St & Wythe Ave,460.0,24729,1070.7652553681912,40.71285887001879,-73.96590293996783,2017
2125,S 5 Pl & S 4 St,532.0,32769,1579.0777564161249,40.710450999991295,-73.96087600006345,2017
2126,S Portland Ave & Hanson Pl,353.0,8771,1698.9571314559344,40.68539567000565,-73.97431457998461,2017
2127,Sands St & Navy St,2001.0,3899,1149.3190561682484,40.69977300000026,-73.97992700000262,2017
2128,Schermerhorn St & 3 Ave,3455.0,6122,874.266906239791,40.68680820503502,-73.98036181926726,2017
2129,Schermerhorn St & Bond St,3486.0,5304,750.3740573152338,40.688417427539505,-73.98451656103134,2017
2130,Schermerhorn St & Court St,3242.0,12983,1121.5681275514135,40.691029256788376,-73.99183362722397,2017
2131,Scholes St & Manhattan Ave,3076.0,7335,1587.8306748466257,40.708703679998195,-73.94486250000315,2017
2132,Sigourney St & Columbia St,3352.0,2324,1162.4031841652325,40.67267243410955,-74.00879524648191,2017
2133,Smith St & 3 St,3384.0,8159,674.262287044981,40.67872419999915,-73.99599099000291,2017
2134,Smith St & 9 St,3398.0,8582,850.2255884409228,40.67469569999958,-73.99785768000052,2017
2135,Soissons Landing,3254.0,9247,2703.35762950146,40.69231660718472,-74.01486575603484,2017
2136,South End Ave & Liberty St,3002.0,66161,1240.9776756699566,40.71151199998108,-74.01575599991408,2017
2137,South St & Gouverneur Ln,315.0,37096,1239.2439346560277,40.703553769985476,-74.00670226993705,2017
2138,South St & Whitehall St,259.0,27266,1461.3393603755594,40.70122128001182,-74.01234217995236,2017
2139,Spruce St & Nassau St,224.0,4051,1123.606270056776,40.71146363999875,-74.00552427000247,2017
2140,St James Pl & Oliver St,308.0,19620,866.035626911315,40.7130791599934,-73.99851192999657,2017
2141,St James Pl & Pearl St,82.0,7898,1314.3336287667764,40.71117416000452,-74.00016544999582,2017
2142,St Johns Pl & Washington Ave,3580.0,1346,838.8150074294205,40.67372359999922,-73.96316109999793,2017
2143,St Marks Pl & 1 Ave,438.0,35675,781.8739173090399,40.72779125999668,-73.98564945003365,2017
2144,St Marks Pl & 2 Ave,236.0,41530,790.3555502046713,40.72841860003002,-73.98713955996602,2017
2145,St Nicholas Ave & Manhattan Ave,3508.0,2484,1100.299114331723,40.80972499999924,-73.9531490000003,2017
2146,St. Nicholas Ave & W 126 St,3533.0,1758,1233.6296928327645,40.81143229999944,-73.95187760000131,2017
2147,Stagg St & Union Ave,3077.0,11316,2455.764404383174,40.70877084000787,-73.95095258998609,2017
2148,Stanton St & Chrystie St,265.0,37892,883.358941201309,40.72229346002708,-73.99147535004987,2017
2149,Stanton St & Mangin St,341.0,13004,1046.004921562596,40.717821430004186,-73.97628939000386,2017
2150,State St & Smith St,310.0,13374,953.5053088081352,40.68926941999498,-73.98912866998175,2017
2151,Steinway St & 23 Ave,3528.0,529,935.9829867674858,40.771393700000445,-73.9077436000005,2017
2152,Steinway St & 28 Ave,3616.0,1303,808.0322333077513,40.765625100000626,-73.91366950000119,2017
2153,Sterling Pl & Bedford Ave,3579.0,899,970.6307007786429,40.67269500000049,-73.95413099999912,2017
2154,Sterling St & Bedford Ave,3601.0,409,1317.4156479217604,40.66270590000016,-73.9569115000005,2017
2155,Suffolk St & Stanton St,410.0,39969,991.0246941379569,40.720664419989475,-73.98517976996341,2017
2156,Sullivan Pl & Bedford Ave,3596.0,98,1508.969387755102,40.664240600000056,-73.95746859999987,2017
2157,Sullivan St & Washington Sq,336.0,41329,869.4239879987418,40.73047746997774,-73.99906064993021,2017
2158,Throop Ave & Myrtle Ave,3061.0,3097,4635.826929286406,40.69622937000224,-73.94371093999571,2017
2159,Tompkins Ave & Hopkins St,3066.0,4615,1296.5473456121344,40.69957607999872,-73.94708417000501,2017
2160,Underhill Ave & Lincoln Pl,3581.0,1609,821.6786824114357,40.674012299999504,-73.96714569999712,2017
2161,Underhill Ave & Pacific St,3544.0,1350,812.8488888888888,40.68048360000061,-73.96467950000071,2017
2162,Union Ave & Jackson St,3088.0,6258,806.0265260466603,40.71607510000318,-73.95202899999161,2017
2163,Union Ave & N 12 St,3096.0,15186,850.0284472540498,40.71924000000509,-73.95241999998858,2017
2164,Union Ave & Wallabout St,3065.0,3380,4565.244674556213,40.70029511000028,-73.95032283000171,2017
2165,Union St & 4 Ave,3335.0,10855,1680.5059419622294,40.6772744000053,-73.98282002001929,2017
2166,Union St & Bedford Ave,3585.0,455,3540.2395604395606,40.66917830000005,-73.95541619999942,2017
2167,Union St & Nevins St,3407.0,8437,993.9496266445419,40.679097997216275,-73.98765474557877,2017
2168,University Pl & E 14 St,382.0,67931,729.7824557271349,40.73492695002041,-73.9920050901321,2017
2169,University Pl & E 8 St,3244.0,36629,842.230009009255,40.73143724087924,-73.99490341544151,2017
2170,Van Brunt St & Wolcott St,3347.0,6656,1225.3623798076924,40.67734289999534,-74.01275056000719,2017
2171,Van Dyke St & Van Brunt St,3644.0,1145,1346.301310043668,40.675816225229305,-74.01488184928894,2017
2172,Vernon Blvd & 10 St,3588.0,999,888.1341341341341,40.76718629999964,-73.93735539999972,2017
2173,Vernon Blvd & 30 Rd,3610.0,898,759.8440979955457,40.770844999999305,-73.93417100000067,2017
2174,Vernon Blvd & 31 Ave,3609.0,746,908.3190348525469,40.76924750000029,-73.93545040000024,2017
2175,Vernon Blvd & 41 Rd,3554.0,470,1287.2957446808512,40.755243299999805,-73.94856779999913,2017
2176,Vernon Blvd & 47 Rd,3611.0,621,752.4991948470209,40.744906700000435,-73.9534572999989,2017
2177,Vernon Blvd & 50 Ave,3119.0,21427,956.0056470807859,40.74232743998242,-73.95411748998258,2017
2178,Verona Pl & Fulton St,3249.0,5122,9349.640570089809,40.680356084046835,-73.94767910242079,2017
2179,Vesey Pl & River Terrace,327.0,55376,1063.1213522103437,40.71533789998195,-74.01658354001076,2017
2180,W 100 St & Broadway,3350.0,16562,1083.514732520227,40.79737209998858,-73.97041191999016,2017
2181,W 100 St & Manhattan Ave,3328.0,10345,1109.0642822619623,40.79499999999733,-73.96450000000173,2017
2182,W 104 St & Amsterdam Ave,3316.0,8297,1410.7564179824033,40.798993700004814,-73.96621737780453,2017
2183,W 106 St & Amsterdam Ave,3357.0,9936,1281.8048510466988,40.8008363000073,-73.96644924720553,2017
2184,W 106 St & Central Park West,3323.0,17804,1427.354302403954,40.798185599999506,-73.96059090061576,2017
2185,W 107 St & Columbus Ave,3343.0,7517,1224.8979646135426,40.79975679999919,-73.96211286760975,2017
2186,W 11 St & 6 Ave,254.0,24512,720.3771622062663,40.7353242699828,-73.99800418997894,2017
2187,W 110 St & Amsterdam Ave,3538.0,2678,1516.5548917102315,40.802691999998366,-73.96294999999597,2017
2188,W 113 St & Broadway,3552.0,4117,1033.2492105902356,40.805973000000485,-73.96492800000115,2017
2189,W 116 St & Amsterdam Ave,3539.0,2162,887.2049028677151,40.80675810000146,-73.96070820000021,2017
2190,W 116 St & Broadway,3536.0,4459,1088.597667638484,40.80819999999952,-73.96410000000051,2017
2191,W 120 St & Claremont Ave,3623.0,850,994.964705882353,40.81094939999927,-73.96340000000045,2017
2192,W 129 St & Convent Ave,3649.0,176,1066.9147727272727,40.81439443791598,-73.95324736833571,2017
2193,W 13 St & 5 Ave,253.0,32887,715.1835071608842,40.73543933997654,-73.99453948000026,2017
2194,W 13 St & 6 Ave,345.0,41043,745.329264429988,40.736494030033015,-73.99704374000417,2017
2195,W 13 St & 7 Ave,223.0,27534,732.4116728408513,40.73781508999084,-73.99994661002494,2017
2196,W 13 St & Hudson St,3224.0,51436,893.1730111206159,40.73997354106919,-74.00513872504234,2017
2197,W 14 St & The High Line,225.0,4951,1292.284588971925,40.74195138000332,-74.00803013000306,2017
2198,W 15 St & 10 Ave,3472.0,18983,1108.9234051519782,40.74275382865033,-74.00747358798982,2017
2199,W 15 St & 7 Ave,482.0,45978,719.5525251207099,40.73935541999547,-73.99931782996997,2017
2200,W 16 St & The High Line,212.0,44504,852.3966160345137,40.74334935004071,-74.00681752994409,2017
2201,W 17 St & 8 Ave,116.0,31941,1008.7636579944273,40.741776030023,-74.00149746002465,2017
2202,W 18 St & 6 Ave,168.0,63696,738.3420622959055,40.739713009956624,-73.99456404995503,2017
2203,W 20 St & 11 Ave,459.0,77897,985.0848428052428,40.746745000011764,-74.00775600006303,2017
2204,W 20 St & 7 Ave,334.0,45110,715.5982265573043,40.74238787003129,-73.99726234995546,2017
2205,W 20 St & 8 Ave,470.0,37251,684.3629432766905,40.74345334998323,-74.00004030997765,2017
2206,W 21 St & 6 Ave,435.0,90696,745.0948443150745,40.741739689945,-73.99415555992165,2017
2207,W 22 St & 10 Ave,462.0,51370,942.4420673544871,40.74691959003464,-74.00451886992103,2017
2208,W 22 St & 8 Ave,453.0,45552,716.7129434492448,40.744751479958786,-73.99915362006338,2017
2209,W 24 St & 7 Ave,446.0,55781,678.6365429088758,40.744876340021506,-73.995298849914,2017
2210,W 25 St & 6 Ave,466.0,46755,743.8035718105016,40.743954109972265,-73.99144871006793,2017
2211,W 26 St & 10 Ave,388.0,30262,846.7924459718458,40.74971775299523,-74.00295034604555,2017
2212,W 26 St & 8 Ave,494.0,41097,748.3779351290849,40.747348249962535,-73.99723551002505,2017
2213,W 27 St & 10 Ave,3258.0,41292,789.5299089411992,40.75018156325298,-74.00218427181244,2017
2214,W 27 St & 7 Ave,442.0,54247,784.4343650340111,40.74664700002382,-73.99391499999912,2017
2215,W 31 St & 7 Ave,379.0,61239,758.2464769183036,40.749156000046604,-73.99159999995571,2017
2216,W 33 St & 7 Ave,492.0,61315,829.7500774688086,40.75019994999267,-73.9909308500309,2017
2217,W 34 St & 11 Ave,525.0,33754,1129.6957101380576,40.75594158999477,-74.0021163000074,2017
2218,W 36 St & 9 Ave,3635.0,8863,761.085862574749,40.754623240287444,-73.99516761302948,2017
2219,W 37 St & 10 Ave,448.0,35742,894.105925801578,40.75660358998417,-73.99790089997416,2017
2220,W 37 St & 5 Ave,485.0,32413,918.0825286150618,40.75038008997793,-73.98338988003219,2017
2221,W 37 St & Broadway,3464.0,8237,786.7405608838169,40.75227093836826,-73.98770570755005,2017
2222,W 38 St & 8 Ave,523.0,71474,876.1851582393598,40.754665909960316,-73.99138152005342,2017
2223,W 39 St & 9 Ave,488.0,12056,852.7902289316523,40.75645823999168,-73.99372221998395,2017
2224,W 4 St & 7 Ave S,380.0,46976,929.515603712534,40.73401143001259,-74.00293877008339,2017
2225,W 41 St & 8 Ave,477.0,71545,843.8724439164163,40.756405480041145,-73.99002620010262,2017
2226,W 42 St & 8 Ave,529.0,39442,881.1438568023934,40.7575699000118,-73.99098506993126,2017
2227,W 42 St & Dyer Ave,3236.0,38112,841.8396043240974,40.75898481399156,-73.99379968643187,2017
2228,W 43 St & 10 Ave,515.0,28443,855.0055901276237,40.76009436999487,-73.99461843002327,2017
2229,W 43 St & 6 Ave,524.0,42194,833.4333791534341,40.75527306997025,-73.98316936005455,2017
2230,W 44 St & 5 Ave,484.0,38102,819.571781008871,40.75500254001044,-73.98014437001154,2017
2231,W 45 St & 6 Ave,3466.0,22727,894.7614731376776,40.756687206014625,-73.98257732391356,2017
2232,W 45 St & 6 Ave (1),493.0,10,631.5,40.75680010000001,-73.98291153000001,2017
2233,W 45 St & 8 Ave,2021.0,42576,927.7891065388951,40.759291240013034,-73.98859651002346,2017
2234,W 46 St & 11 Ave,508.0,34006,1059.1607363406458,40.76341378998641,-73.99667444001611,2017
2235,W 47 St & 10 Ave,495.0,33715,867.9588610410797,40.762698820010044,-73.99301221998397,2017
